
Time,0.0,0.0
Time,6.968629867291748,0.05420045452338025
Time,16.41659865394298,0.16364444554966678
Time,20.377862226298678,0.29949686039165796
Time,22.291901033082073,0.4481095339455385
Time,24.129361241352022,0.6357823436004987
Time,24.666225154033995,0.8550376783030231
Time,27.219114806331184,1.0364984436785643
Time,33.321924368172084,1.3326933269512051
Time,34.10840790108578,1.59798094395965
Time,38.267962837101614,1.8956206549148846
Time,39.228789857835224,2.20073346492027
Time,39.63717942061219,2.464981327724351
Time,40.337467057957625,2.823536590461752
Time,40.779683900444375,3.1407119096874307
Time,41.427372555973555,3.5089552212960844
Time,45.33794337611601,3.8112081771368578
Time,48.068517487235816,4.185074424259803
Time,50.88620920332895,4.580856051396806
Time,51.14421760986397,4.978644410584637
Time,52.20772364198634,5.384704483355641
Time,52.730940302925276,5.7362440853751435
Time,57.41394747289895,6.4311406596821685
Time,57.85465714928057,6.816838374010706
Time,58.89551048488026,7.274914566670886
Time,59.805111764280774,7.806515560131159
Time,60.678014201321,8.27845567058588
Time,62.99808834093045,8.838438678060816
Time,64.38550544149452,9.493721625971325
Time,65.15809613435889,9.928108933533718
Time,65.23917377128751,10.508012700389608
Time,66.14079953137905,11.022441141189224
Time,67.08873553546393,11.544242417576164
Time,68.77607673626987,12.079167458858265
Time,70.67334154791962,12.628849004230972
Time,72.08160751935472,13.269574404403013
Time,72.88987245977403,13.888842020016542
Time,76.73571992826082,14.485675397236347
Time,77.05119344440969,15.170574894519989
Time,77.51676524850095,15.859612807839996
Time,77.85959621467222,16.465187445065226
Time,78.94081450529822,17.16688357400121
Time,78.9907080971797,17.869023201531697
Time,80.75245612673363,18.407372909043254
Time,82.31781318691567,18.95615833028936
Time,83.10885944530821,19.602560570419534
Time,85.1334175492791,20.264709373580594
Time,87.66200015193135,20.946524930317835
Time,88.34918597860951,21.633685265707022
Time,88.36708224553757,22.320984794283426
Time,89.69313809639256,22.918939048259375
Time,90.43729516048217,23.6223402328409
Time,90.45596138393532,24.3258865991604
Time,90.83817760545323,25.032405758313924
Time,91.9683365767607,25.74771504279984
Time,92.26680178838419,26.465345723376164
Time,94.27763719980035,26.486322676643894
Time,94.28261811121264,27.219631928619993
Time,94.68693645036002,27.95608587878946
Time,95.08894667500553,28.59001218995616
Time,95.92912478590696,30.05672196954663
Time,97.07585259544142,30.178297574481867
Time,98.74916638758768,30.836625350399117
Time,100.01655019288347,31.884618738496137
Time,100.84868417922752,32.06449355481542
Time,100.94931849390962,32.84965492087916
Time,101.21892002464915,33.63691318773755
Time,102.01355502149337,34.3170035545475
Time,102.1634019008416,34.524055665315224
Time,102.27295199328591,35.205875345270464
Time,102.46799867747524,36.116702000181355
Time,102.63991985915172,36.91501248797476
Time,102.64440815547654,37.71335788473957
Time,102.66430787500713,38.39778660390628
Time,102.75271317010059,39.082804691706954
Time,102.83142177426022,39.996861774144826
Time,102.91049562672461,40.91162173527127
Time,103.2838486730912,41.037296517396825
Time,104.77349991089751,41.968616516604804
Time,105.11483394612745,42.90297059612594
Time,105.90205748375156,43.726653265444014
Time,106.0071011565537,43.83785977667775
Time,106.41063433975086,44.6654980437647
Time,107.98478112524059,45.625362764877956
Time,108.19716453772934,45.670511449087996
Time,108.51744654287994,45.78467769473276
Time,108.6231760381112,46.62952461947362
Time,109.15532615538443,47.5470621436783
Time,110.50280786800361,48.52930932472723
Time,110.76567796831199,48.85776293118706
Time,111.04248060443092,48.8799969863699
Time,112.3578072192124,49.12941098157217
Time,112.83530884460784,50.13239150463535
Time,113.58465281612742,50.34757915854932
Time,114.10744511337664,50.774472861175354
Time,114.28212752417066,51.79031399472354
Time,114.48969643704487,54.27092408419285
Time,115.53431501957697,55.04115285099003
Time,116.30513539046721,55.14859192132111
Time,117.62112287254422,56.19411301352151
Time,117.98632007591054,56.53500114764015
Time,119.59053561290867,56.56761885689542
Time,121.91181690575642,57.62213259617979
Time,121.9533768310523,57.948246786917316
Time,122.19429913480886,58.403225885251935
Time,122.82267639056036,58.56828878470103
Time,123.11626003654655,58.763643541764694
Time,123.89398343530281,59.4231511143979
Time,124.324035443356,59.61205255964498
Time,125.40489369170619,59.78155797468104
Time,129.12311183902054,61.223464743462166
Time,131.29360451144112,61.5250586804867
Time,131.4216382344916,61.82854560917567
Time,133.74584629669337,62.82903662552346
Time,134.062362961947,62.909646814813456
Time,136.10969247585788,63.11061254608865
Time,136.89644829563704,63.35504027323728
Time,137.0643541331549,64.11213040140139
Time,138.16218605909071,64.43568467822273
Time,141.0658576574405,66.32653423125724
Time,142.12560300634027,67.07693828047964
Time,143.17407714953305,67.55070632229112
Time,143.35186435820464,67.86744142545956
Time,145.25824426452363,69.158625818922
Time,145.7204983734638,69.69391556772845
Time,146.04898461786598,70.51435448930583
Time,148.65716578631148,70.91579592907857
Time,151.7483554495218,72.25769953432189
Time,152.17566210613202,73.67056163434044
Time,152.24965572184564,74.22740339858795
Time,153.91555309654944,76.9287813718433
Time,156.38538704229578,78.03042596708372
Time,156.67801390535516,79.4231194240202
Time,158.39499599300606,79.76460508723324
Time,159.1606668454374,80.86710950693093
Time,160.94963865381652,82.29777296163152
Time,164.33518057047644,83.6949550065813
Time,164.58773214041,84.2792343083119
Time,166.2535816712837,87.35764135058155
Time,168.34141470140236,88.85400948126068
Time,169.32851960922764,91.02737582499577
Time,171.11609942102288,92.20977860331692
Time,172.6070756508228,93.74406372021312
Time,174.79318812613687,95.10709409405327
Time,176.012470614477,95.31474505890088
Time,177.43641030616763,99.00091666674396
Time,180.03480642909454,100.46401797352883
