shift,allocated1,allocated2,allocated3,allocated4,allocated,abandoned1,abandoned2,abandoned3,abandoned4,abandoned,Arrival time1,Arrival time2,Arrival time3,Arrival time4,Arrival time,sharing1,sharing2,sharing,SW1, SW2, SW3,SW4,SWP,SWpenalty, SW,SW1 %,SW2 %, SW3 %,SW4 %,SWP %,Working,Waiting,Moving,Patroling,Working%,Waiting%,Moving%,Patroling%,Reallocation%,completed1,completed2,completed3,completed4,completed,working1, working2, working3, working4, working,sharing1_1,sharing1_2,sharing1_3,sharing2_1,sharing2_2,SW1_average,SW2_average,SW3_average,SW4_average
0,1.0,1.0,1.0,0.75,0.26666666666666666,0.6666666666666666,0.875,1.0,1.0,0.875,54.899130261812054,31.899707746988003,83.62275364597309,66.64422520907274,49.19207723003154,1.0,1.0,1.0,NaN,3452.5637823465763,1261.7843295508187,NaN,1911.3712959706936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25052.35370154868,0.0,27709.699632749594,20055.08565500106,0.34404474069257496,0.0,0.38053815375555483,0.27541710555187027,0.035584604212055185,0.6666666666666666,0.125,1.0,0.6666666666666666,0.4375,0.4259119440342222,0.28823637216016884,0.3186014562177304,0.6258001530844819,0.43269478269043393,0.2316897499371016,0.260843342022407,0.5074669080404914,0.19092900834397344,0.8090709916560266,1071.962341991752,951.5756074882869,710.0509918920133,754.1706839673558
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.5,0.8,0.8333333333333334,0.5,0.7058823529411765,45.202121106510226,30.676455904787552,77.26534760447883,93.14249971326876,57.886344059022896,1.0,1.0,1.0,5264.457293193557,NaN,NaN,848.7531954634215,1496.4739842102779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26143.17184597386,0.0,27507.579291757767,18719.16065803053,0.3612436604835651,0.0,0.3800969022787804,0.25865943723765444,0.021786492374727677,1.0,0.4,0.6666666666666666,1.0,0.7058823529411765,0.6167393540612177,0.8595184011235215,0.362433976023341,0.3095403832069406,0.5212342407499299,0.27407488790532475,0.14481416001147254,0.5811109520832027,0.2790953482965389,0.7209046517034611,1378.0534703861063,1341.2058495733404,482.8335441560445,439.3765977317107
0,0.25,0.8571428571428571,0.75,0.0,0.16666666666666666,1.0,1.0,1.0,NaN,1.0,4.155372140607346,61.141128887532666,14.536844177171199,NaN,41.461267799731694,1.0,0.8333333333333334,0.8571428571428571,536.0081721473288,NaN,NaN,0.0,2075.3454946188162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20066.455231032956,0.0,29339.520464566787,22866.831001273255,0.27764876096753505,0.0,0.405955182944849,0.31639605608761595,0.02033405954974583,1.0,0.5,0.6666666666666666,NaN,0.6,0.19050948898620906,0.48261695203316685,0.7718743002680085,NaN,0.5303514909369544,0.921049666895394,0.07895033310460603,0.0,0.3736239045109207,0.6263760954890794,656.0081721473289,1254.6488300970432,1019.0289886820964,NaN
0,0.75,0.875,1.0,0.5,0.23333333333333334,0.3333333333333333,0.8571428571428571,0.6666666666666666,1.0,0.7142857142857143,33.44480301146341,18.966651488538748,59.865002804834795,403.5976297126246,58.30668625580646,1.0,1.0,1.0,4356.574139104598,6054.456021454605,NaN,-32.73984423443067,1626.8734865520187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30678.623360230293,0.0,24102.38386852585,17578.992771243968,0.42397213046199894,0.0,0.33308988209681883,0.24293798744118214,0.035584604212055185,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.0,0.5714285714285714,0.90138873167589,0.5996240517012885,0.7306013271221001,NaN,0.7078095405501419,0.002354909090214013,0.17673551061874287,0.8209095802910431,0.2597133563773234,0.7402866436226767,2075.0344099253093,1190.0496636513024,1033.4624519463205,NaN
0,1.0,0.75,1.0,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7333333333333333,33.57938965999998,36.52897737183702,12.990347977153952,5.507082338200507,29.55261448986796,1.0,1.0,1.0,NaN,NaN,NaN,NaN,1377.492524279664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35757.33566189783,0.0,22700.66249897502,13583.90077683638,0.496340826507298,0.0,0.31510361100563256,0.18855556248706956,0.03122730573710966,0.4444444444444444,1.0,0.5,1.0,0.6,0.6620935577708275,0.674005630968623,0.9380976200778496,0.8789840601673196,0.7208303115815942,0.33265384785689833,0.13476372697105268,0.532582425172049,0.263326190921291,0.7366738090787089,1688.9253148336675,1135.7631946547776,1102.3877003422083,763.2093174076869
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.5,0.625,1.0,1.0,0.7058823529411765,13.020767388146304,53.998543782578125,41.95379579218198,77.76475403894848,47.13372197143645,0.75,0.75,0.75,NaN,NaN,1155.4129551665476,728.323857420272,1621.237435259314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28872.168539702965,0.0,26839.432904608508,16733.748631868515,0.3985372216345481,0.0,0.3704783381733331,0.23098444019211894,0.0225127087872186,0.5,0.875,0.5,0.3333333333333333,0.6470588235294118,0.8130936519606435,0.5712538177486063,0.4923166474683008,0.6389137214446934,0.6141994906431387,0.09622987523954214,0.11050855141828637,0.7932615733421715,0.428508136901007,0.5714918630989929,2059.952591836913,898.2772757049562,997.7910639988364,224.60435614329666
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.2,0.8571428571428571,0.0,0.25,0.47058823529411764,40.195035163213234,11.095287625114809,6.077336891054893,16.087739717006333,20.53355793829118,0.8,1.0,0.9166666666666666,NaN,NaN,1139.2465449538015,2038.820337857814,1469.683360399679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42919.07601059787,0.0,16517.039750018987,13983.106344928146,0.5845754664752352,0.0,0.2249688743129782,0.19045565921178656,0.013071895424836603,0.6,0.5714285714285714,1.0,0.25,0.5294117647058824,0.6608155157891057,0.89476992447175,0.8681057261311753,0.9342966035149786,0.8182142861000523,0.2378339257093196,0.3262108154926106,0.4359552587980698,0.38188966074383013,0.6181103392561699,1197.9586508292355,1240.3336248467942,1139.2465449538015,780.9913638242325
0,1.0,1.0,1.0,1.0,0.2833333333333333,0.42857142857142855,0.8571428571428571,0.5,1.0,0.6470588235294118,17.845972601695202,14.395873159519207,16.139394851463784,11.887649704732713,15.874079984480067,1.0,0.8571428571428571,0.9285714285714286,NaN,NaN,1953.641756775624,NaN,1339.4851051712378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47392.861997128304,0.0,12837.893263289483,12055.365946541138,0.6556287874603214,0.0,0.17759831415679267,0.16677289838288595,0.01670297748729122,0.5714285714285714,0.8571428571428571,0.5,1.0,0.7058823529411765,0.7892666617201484,0.7517391706658301,0.7044062464386807,0.8121647784331649,0.7653393913122848,0.24411693393739656,0.19664271663583768,0.5592403494267657,0.33031646093142525,0.6696835390685747,1722.1430003191808,1171.3933889519628,1039.588571433838,722.6937920810019
0,1.0,0.75,1.0,0.5,0.26666666666666666,0.5,0.6666666666666666,0.5,1.0,0.5625,11.395094571260937,36.69615681626689,53.73460096562617,0.0,20.719288630791397,1.0,1.0,1.0,NaN,1667.5694465214413,1045.5828162476448,169.45582672171744,909.7505606380619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46771.53422736691,0.0,17809.27878533074,8859.186987302324,0.6368672961242773,0.0,0.24250107278500474,0.12063163109071796,0.03360768175582989,0.5,0.0,0.5,0.0,0.375,0.7521537601689284,NaN,0.6008694939714295,NaN,0.7269397158026786,0.2471054150475581,0.19763565461324753,0.5552589303391944,NaN,NaN,1634.5021306278134,NaN,862.769897376383,NaN
0,1.0,1.0,1.0,0.75,0.2833333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5882352941176471,19.111519248148124,15.528675127017783,19.280214484549266,30.02248574222567,19.831990199551505,1.0,1.0,1.0,2047.2338958280982,NaN,NaN,1382.7600270086914,2323.1924500046075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24023.945123152407,0.0,24743.798035435073,24672.256841412374,0.3271234357727731,0.0,0.3369253545130055,0.33595120971422143,0.018518518518518524,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6470588235294118,0.5961555631692834,0.6179648630841166,0.727213700987319,0.7837837837837838,0.6688008333098265,0.375331506727313,0.5665826043008849,0.05808588897180201,0.40294059528903037,0.5970594047109696,1023.616947914049,1163.2806559747999,998.1895092905268,530.7363450312497
