shift,allocated1,allocated2,allocated3,allocated4,allocated,abandoned1,abandoned2,abandoned3,abandoned4,abandoned,Arrival time1,Arrival time2,Arrival time3,Arrival time4,Arrival time,sharing1,sharing2,sharing,SW1, SW2, SW3,SW4,SWP,SWpenalty, SW,SW1 %,SW2 %, SW3 %,SW4 %,SWP %,Working,Waiting,Moving,Patroling,Working%,Waiting%,Moving%,Patroling%,Reallocation%,completed1,completed2,completed3,completed4,completed,working1, working2, working3, working4, working,sharing1_1,sharing1_2,sharing1_3,sharing2_1,sharing2_2,SW1_average,SW2_average,SW3_average,SW4_average
0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,800.0,5221.060888698102,0.0,6021.060888698106,0.0,0.0,0.0,0.13286695065676019,0.8671330493432391,1297.0,0.0,11648.446916561443,64814.55308343857,0.01667952674897119,0.0,0.14979998606689096,0.8335204871841378,0.0,NaN,NaN,NaN,Infinity,Infinity,NaN,NaN,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,800.0
0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,0.3333333333333333,0.0,0.5,16.819678040977124,9.043729516048217,55.62656433584874,288.0,80.12385009409526,1.0,1.0,1.0,NaN,NaN,NaN,50.179405572433346,4889.58968054758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10905.969288826764,0.0,8127.582369487407,53555.619790643126,0.1502423718459928,0.0,0.11196687063996176,0.7377907575140455,0.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.5099771143769317,0.9242464566766937,0.8809806500112363,NaN,0.7990462177690245,0.09311489412994567,0.25444183579126695,0.6524432700787874,0.25901528880765684,0.7409847111923431,1815.204586886894,1334.072383990459,1128.4691177834463,NaN
0,NaN,0.75,1.0,1.0,0.3,NaN,1.0,0.5,1.0,0.8333333333333334,NaN,14.940374900682912,7.764299042974903,152.13345023821302,35.413862171035255,NaN,1.0,1.0,0.0,NaN,1607.3453677176542,13.16942310899086,4771.338196894242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16793.087015572302,0.0,9749.884888823199,51217.02809560447,0.21596048116733935,0.0,0.125384322129928,0.6586551967027326,0.003527336860670194,NaN,1.0,0.5,0.0,0.6666666666666666,NaN,0.884707533121189,0.5544723720629406,NaN,0.8021487428566269,NaN,NaN,NaN,0.04475152292593262,0.9552484770740675,NaN,1387.567194142556,1140.5742854171099,NaN
0,NaN,0.5,1.0,1.0,0.25,NaN,1.0,1.0,1.0,1.0,NaN,9.661417144102469,180.95352848990152,85.71073654323031,74.33956717291342,NaN,1.0,1.0,0.0,NaN,124.2233693025599,NaN,4589.913262169507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16867.30748871625,0.0,9864.947905951503,51027.74460533219,0.21691496256065154,0.0,0.12686404200040524,0.6562209954389433,0.008818342151675486,NaN,0.5,0.0,1.0,0.6,NaN,0.9474804364547477,NaN,0.6378880356707819,0.7410855025987706,NaN,NaN,NaN,0.019180562931559387,0.9808194370684407,NaN,1456.1235108586998,NaN,473.55998606561707
0,1.0,0.5,1.0,NaN,0.25,1.0,1.0,1.0,NaN,1.0,35.602426305604844,11.493156340285509,11.428212752417066,NaN,25.945729601903423,1.0,1.0,1.0,NaN,NaN,NaN,0.0,4355.845638371443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15136.340056439316,0.0,8607.557311014916,48481.36453155358,0.20957127268855563,0.0,0.11917654688536562,0.6712521804260787,0.006172839506172839,0.3333333333333333,1.0,1.0,NaN,0.6,0.6631725270413628,0.9021207307635017,0.9502533336437283,NaN,0.8385155304828643,0.9211037708122927,0.03068677813980228,0.04820945104790511,0.11571201986479074,0.8842879801352093,528.673928795904,1390.897361940884,1088.306817388515,NaN
0,1.0,1.0,NaN,1.0,0.3,1.0,0.0,NaN,0.0,0.3333333333333333,6.850149001467283,71.2292462516027,NaN,383.295078908538,101.78051927771345,1.0,0.6666666666666666,0.8,NaN,1881.2450309172007,0.0,0.0,3448.879596579569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19516.75739841631,0.0,10347.765423251705,43512.03428010034,0.2659808277914686,0.0,0.1410227711951659,0.5929964010133656,0.0020576131687242796,1.0,0.0,NaN,0.0,0.3333333333333333,0.9508239171776731,NaN,NaN,NaN,0.9508239171776731,0.071726901707665,0.026264334467826327,0.9020087638245087,NaN,NaN,2199.638445801518,NaN,NaN,NaN
0,0.5,1.0,NaN,0.5,0.2,0.5,1.0,NaN,1.0,0.75,83.51582012420961,5.889551048488026,NaN,16.52885454818361,47.36251146127271,1.0,1.0,1.0,NaN,NaN,0.0,266.61372005022827,4436.090575458541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15401.544679156606,0.0,11614.472415602646,50743.982905240715,0.19806513219080005,0.0,0.1493630711883057,0.6525717966208943,0.003527336860670194,1.0,1.0,NaN,0.0,0.75,0.7210437423486702,0.9519045602362485,NaN,NaN,0.7979973483111963,0.040308449175172484,0.0278980207982402,0.9317935300265874,0.16327148014360993,0.8367285198563901,1356.3355175646395,1431.2730086711008,NaN,NaN
0,NaN,0.6,NaN,1.0,0.2,NaN,0.6666666666666666,NaN,0.0,0.5,NaN,59.899317955580294,NaN,11.225766044542251,47.73092997782078,NaN,1.0,1.0,0.0,NaN,0.0,390.52765965103674,4488.409855309039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13026.920473451297,0.0,8856.154881657347,55369.121975544265,0.16862847819970478,0.0,0.11463952078607494,0.7167320010142203,0.004115226337448559,NaN,0.3333333333333333,NaN,0.0,0.25,NaN,0.9369951808830049,NaN,NaN,0.9369951808830049,NaN,NaN,NaN,0.08057935692934279,0.9194206430706573,NaN,1420.6048134428534,NaN,NaN
0,0.5,1.0,1.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.0,79.91468929591638,13.146452018757008,11.283530884460784,36.85187229901011,1.0,1.0,1.0,NaN,922.851038379642,NaN,NaN,5159.414369684647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19218.5830852855,0.0,6953.717323981261,51587.6995907332,0.24715256025315724,0.0,0.08942537710881254,0.6634220626380302,0.010582010582010583,1.0,0.0,1.0,1.0,0.6,1.0,NaN,0.9681411243100682,0.9757543399462022,0.9812984880854234,0.4450772434458057,0.5549227565541943,0.0,NaN,NaN,1028.2574842114504,NaN,1072.4374887093065,726.4358282508613
0,1.0,1.0,1.0,NaN,0.3,0.5,0.3333333333333333,1.0,NaN,0.5,84.89900569411657,12.188758249969638,7.705119344440969,NaN,35.67823424709717,1.0,0.6666666666666666,0.8,NaN,NaN,NaN,0.0,3416.7579728931855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24517.24029249254,0.0,8179.2933010839415,40099.98266273318,0.3367913954311996,0.0,0.11235830671189569,0.5508502978569046,0.0020576131687242796,1.0,0.3333333333333333,1.0,NaN,0.6666666666666666,0.8370166866766338,0.9209563787254547,0.8749272880820049,NaN,0.8674792600401817,0.21676546545969938,0.2863599038408054,0.4968746306994952,0.0019166267369429804,0.9980833732630571,1126.7186639558001,1481.1207483738526,1123.5029042659764,NaN
0,1.0,1.0,NaN,NaN,0.3,1.0,0.4,NaN,NaN,0.5,0.0,124.5638023028336,NaN,NaN,103.80316858569466,1.0,1.0,1.0,NaN,NaN,0.0,0.0,4345.100524560772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12797.347829852246,0.0,8405.722203335125,50943.51063953999,0.17737982466423197,0.0,0.11650894782478072,0.7061112275109873,0.004115226337448559,1.0,0.8,NaN,NaN,0.8333333333333334,1.0,0.7930823222006451,NaN,NaN,0.8344658577605161,0.17808286344975002,0.7578679448756299,0.06404919167462009,0.22950535181475867,0.7704946481852413,1265.6042316912626,1137.9612965841181,NaN,NaN
0,1.0,0.6666666666666666,NaN,1.0,0.25,0.0,1.0,NaN,1.0,0.6,76.50270888189075,8.12518432173207,NaN,25.63886065341212,38.978929412131556,0.5,1.0,0.75,1942.241651485374,NaN,0.0,NaN,4926.983841394431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11435.586923208895,0.0,8066.562898783174,53470.33777674835,0.15671093722459706,0.0,0.11054252313747918,0.7327465396379239,0.004115226337448559,1.0,0.5,NaN,1.0,0.8,0.1511450660370961,0.9239767039465037,NaN,0.6093950992112577,0.4589154838079884,0.5377864913003172,0.24130595635522728,0.2209075523444554,0.022828478565221896,0.9771715214347781,892.376503956682,1446.4899737107105,NaN,642.5393905409979
0,1.0,1.0,1.0,1.0,0.3,0.0,1.0,0.0,1.0,0.5,10.994714723320158,81.40110586689009,169.4524370351227,9.29044467212591,86.99870753324528,1.0,1.0,1.0,1980.8574747525604,NaN,916.2019930363067,338.06324378805175,4493.211005996639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18610.385772652167,0.0,7843.983843475667,51187.920143416544,0.23969393265304154,0.0,0.1010272091120474,0.6592788582349111,0.004115226337448559,0.0,1.0,0.5,0.0,0.5,NaN,0.5712852906283301,0.6959039367070861,NaN,0.6128248393212488,NaN,NaN,NaN,0.3753396525798267,0.6246603474201733,NaN,864.2434293701848,828.09079463498,NaN
0,1.0,1.0,1.0,1.0,0.3,0.0,1.0,0.0,0.0,0.3333333333333333,66.66603091096832,2.038984195022219,23.363652995860047,46.16640273721369,27.272951338324418,1.0,0.5,0.6666666666666666,939.7433876882587,NaN,1294.2796272247112,296.0766105347125,4530.961901951152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23196.757181130666,0.0,5456.307561801406,45708.81016229213,0.31194422156105434,0.0,0.07337506711275887,0.6146807113261867,0.0,0.0,1.0,0.5,0.0,0.5,NaN,0.9877491054321359,0.9104724504157806,NaN,0.9619902204266841,NaN,NaN,NaN,0.2343879236949276,0.7656120763050724,NaN,1429.6387716031236,908.5336515040203,NaN
0,1.0,1.0,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.8333333333333334,294.0407517826525,103.8628514325584,10.890050693617104,5.492784779410204,87.27367915003447,1.0,0.5,0.6666666666666666,89.05654200841511,NaN,1033.3253087103103,NaN,4808.33716540019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7835.338320464876,0.0,11283.879199542871,55383.65949095003,0.10516826510354045,0.0,0.15145561691373682,0.7433761179827227,0.004115226337448559,1.0,0.5,1.0,1.0,0.8333333333333334,0.19958104007100344,0.11303571477377902,0.7368169002461744,0.9178724328576523,0.5770357041612524,0.1054644335269644,0.500402500315175,0.39413306615786065,0.009950248756218905,0.9900497512437811,185.1761243300458,414.09320943452445,1093.3253087103103,763.353446760819
0,NaN,1.0,1.0,NaN,0.3,NaN,0.6666666666666666,0.3333333333333333,NaN,0.5,NaN,11.374554200448651,54.327961072103584,NaN,32.85125763627612,NaN,0.6666666666666666,0.6666666666666666,0.0,NaN,NaN,0.0,4600.022119642751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17409.494131981734,0.0,6208.048309463718,52008.556334213594,0.23020484216204393,0.0,0.08208870231267087,0.6877064555252852,0.006172839506172839,NaN,1.0,0.6666666666666666,NaN,0.8333333333333334,NaN,0.8254774747038648,0.8762614137616733,NaN,0.8457910503269883,NaN,NaN,NaN,0.267110820190246,0.732889179809754,NaN,1222.507177521111,751.6671256571506,NaN
0,1.0,1.0,NaN,1.0,0.3,0.0,0.5,NaN,1.0,0.5,153.77567684655833,64.16463036225267,NaN,146.45755182266544,92.8152916863724,1.0,0.75,0.8,348.64140491351736,NaN,0.0,189.45181325984385,4089.9812168740214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9816.070580351661,0.0,13725.593253975956,49616.935971413346,0.13417521120437528,0.0,0.18761421473923384,0.678210574056391,0.0020576131687242796,1.0,0.75,NaN,1.0,0.8333333333333334,0.1948334498284698,0.9736750894655409,NaN,0.5769445026452983,0.7385606441740782,0.8607273931749337,0.04673751309461554,0.09253509373045068,0.4432071336625473,0.5567928663374527,348.64140491351736,1238.3198624971938,NaN,228.73481989707227
0,1.0,1.0,1.0,NaN,0.3,0.5,0.0,1.0,NaN,0.6666666666666666,94.44334081274974,0.0,79.02266449083406,NaN,70.99244584966694,1.0,0.0,0.6666666666666666,NaN,1191.4296965803708,NaN,0.0,4526.997097869805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13281.722270217131,0.0,10442.987793087977,52010.25347168295,0.17537107896118861,0.0,0.13788859604142442,0.6867403249973869,0.004115226337448559,0.5,1.0,0.6666666666666666,NaN,0.6666666666666666,0.7144747159844768,1.0,0.6859406293154509,NaN,0.7715889936538446,0.07642457547932681,0.22435205038998027,0.6992233741306929,0.5539046427174732,0.44609535728252686,1823.452103471966,1191.4296965803708,1116.4387403052658,NaN
