shift,allocated1,allocated2,allocated3,allocated4,allocated,abandoned1,abandoned2,abandoned3,abandoned4,abandoned,Arrival time1,Arrival time2,Arrival time3,Arrival time4,Arrival time,sharing1,sharing2,sharing,SW1, SW2, SW3,SW4,SWP,SWpenalty, SW,SW1 %,SW2 %, SW3 %,SW4 %,SWP %,Working,Waiting,Moving,Patroling,Working%,Waiting%,Moving%,Patroling%,Reallocation%,completed1,completed2,completed3,completed4,completed,working1, working2, working3, working4, working,sharing1_1,sharing1_2,sharing1_3,sharing2_1,sharing2_2,SW1_average,SW2_average,SW3_average,SW4_average
0,1.0,0.9166666666666666,0.6666666666666666,0.5,0.24,0.4444444444444444,0.5454545454545454,1.0,1.0,0.5833333333333334,20.82445524387575,23.791979623213834,17.94295246789554,12.363363977506754,21.23935441420994,1.0,0.9090909090909091,0.95,NaN,NaN,NaN,1029.9670856283944,940.7957127977687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50625.832142931264,0.0,12782.099799293774,8603.636691268639,0.7030235988969197,0.0,0.17750064388055317,0.11947575722252711,0.04365079365079363,0.4444444444444444,0.36363636363636365,0.5,0.5,0.4166666666666667,0.8082172058620675,0.8889786273432978,0.5834459019443718,0.23002719159550342,0.7602256426361337,0.14735907015024058,0.12387422693252723,0.7287667029172322,0.28487361563624714,0.7151263843637529,1808.0288076004279,1287.9317826617093,940.0529041676723,752.9220647290763
0,1.0,0.9,0.75,0.3333333333333333,0.25,0.5,0.6666666666666666,0.3333333333333333,1.0,0.56,11.613344795042893,19.349384234871323,25.50913994710446,108.52197562504753,19.942159644828703,0.9166666666666666,1.0,0.9523809523809523,14332.285957664382,NaN,3980.612979412091,-26.501274795903054,614.5954083942555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50072.91756967871,0.0,16971.723754772876,5531.3586755483,0.6899376869719851,0.0,0.23384760464579066,0.07621470838222427,0.03873988931460193,0.4166666666666667,0.7777777777777778,1.3333333333333333,0.0,0.64,0.795085010737436,0.6141047277685401,0.7229778327001575,NaN,0.6978793424292244,0.13243751267073905,0.06789602807779249,0.7996664592514685,0.4212724827496546,0.5787275172503454,2041.8959629195258,1130.470736474366,1024.1085576313303,NaN
0,1.0,1.0,0.8,0.5,0.27,0.7272727272727273,0.5454545454545454,0.25,1.0,0.5925925925925926,21.79094505902213,24.942836432453056,34.50041409295973,21.26667281338291,24.938515762646258,1.0,0.8181818181818182,0.9090909090909091,NaN,NaN,2862.889753414714,NaN,546.2989270536789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49343.99949388651,0.0,18215.133939768886,5016.866566344616,0.6798941729206143,0.0,0.2509801303429354,0.06912569673645028,0.022988505747126436,0.6363636363636364,0.7272727272727273,0.75,1.0,0.7037037037037037,0.7823996632134633,0.7479069593805805,0.6353345965236055,0.6528835035948373,0.737838979510765,0.11430192317207041,0.11320664874305444,0.772491428084875,0.27263774425697795,0.727362255743022,1957.2212828765657,1257.9940893301089,967.4184033929273,667.0102697950479
0,1.0,1.0,0.0,1.0,0.27,0.42857142857142855,0.5,NaN,0.875,0.5925925925925926,12.232810169973607,20.20543018005571,NaN,33.548276452183245,22.091890554368504,1.0,0.9166666666666666,0.9473684210526315,NaN,9653.393847086523,0.0,NaN,869.5680765669157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51586.708415471425,0.0,12891.835496217118,7826.112689102242,0.7134631549430142,0.0,0.17829882752082835,0.10823801753615754,0.03306878306878304,0.42857142857142855,0.5833333333333334,NaN,0.5,0.5185185185185185,0.8301823531774529,0.7152777568637477,NaN,0.7836000424600879,0.7594208233870674,0.08072172262517696,0.3929623760954056,0.5263159012794174,0.26559959284830936,0.7344004071516906,1720.1581510662463,1171.4725145588377,NaN,675.2215245305728
0,1.0,1.0,0.8333333333333334,0.6,0.26,0.25,0.7857142857142857,0.4,0.6666666666666666,0.6153846153846154,12.256149083731326,28.10992165351354,24.96237457222538,15.264189655561404,23.583382358150992,1.0,0.7857142857142857,0.8333333333333334,5576.11681634671,NaN,NaN,1153.698314207678,656.320278607618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51167.781859292256,0.0,15014.077848440884,6394.140292266835,0.7050234493398958,0.0,0.20687386806163044,0.08810268259847384,0.022562792677735196,0.75,0.5,0.4,0.3333333333333333,0.5,0.839183853614843,0.8698378189451768,0.7889117600789879,0.7332041188480417,0.8398033794205217,0.267134429506602,0.3875948016317154,0.34527076886168256,0.2550809857183019,0.7449190142816982,1486.1674801359825,1299.8093040774231,1093.5425026880464,706.4003675405988
0,1.0,0.8125,1.0,1.0,0.26,0.4,0.6153846153846154,1.0,1.0,0.5769230769230769,20.96558105465551,36.23356369426113,11.602283861900606,51.26948930299964,29.04485367687503,0.9,0.8461538461538461,0.8695652173913043,12533.400835554105,NaN,654.0866232133469,NaN,510.5128494352953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53876.330566016615,0.0,14055.305979491197,4644.363454492073,0.7423436200123552,0.0,0.19366327683381857,0.06399310315382606,0.028948488718603626,0.7,0.6153846153846154,0.0,1.0,0.6153846153846154,0.6827131458397295,0.7354259467234523,NaN,0.4937321235066106,0.6972582323857709,0.22282103023042646,0.2995810779454992,0.47759789182407436,0.2802485910991452,0.7197514089008548,1590.818800937374,1173.3426964741116,NaN,516.1074049837839
0,1.0,0.8333333333333334,1.0,1.0,0.27,0.5,0.6,1.0,1.0,0.6666666666666666,21.91380164706706,36.11206853855916,22.74079985568295,85.8178296340507,34.13289198928405,1.0,0.4,0.8421052631578947,NaN,2351.5756920720623,NaN,NaN,580.2112183055531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46859.480787352506,0.0,19943.42805200741,5333.751921092877,0.6495931512959927,0.0,0.2764673030573786,0.07393954564662883,0.034832451499118136,0.6428571428571429,0.2,1.0,0.5,0.5925925925925926,0.7300281117556822,0.5985955572320875,0.43134950325987326,0.5253973873315985,0.6215650844209949,0.27016444447204657,0.23253482310546048,0.4973007324224929,0.00997506234413965,0.9900249376558603,1564.6077212626258,1417.951032339561,994.4940249397547,669.771893870352
0,1.0,1.0,1.0,0.75,0.26,0.5714285714285714,0.75,1.0,0.8333333333333334,0.7307692307692307,33.21619041577137,57.726759944201696,138.6790251490457,33.25725129528787,48.59449942929204,0.8571428571428571,0.8333333333333334,0.8421052631578947,NaN,NaN,107.5128163248779,NaN,727.7917515821533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36305.455634090715,0.0,28927.618693955887,7188.952693471603,0.5013040524715437,0.0,0.39943122118579816,0.09926472634265823,0.04100529100529097,0.2857142857142857,0.6666666666666666,0.0,0.5,0.5,0.9667412303495484,0.6299160229544865,NaN,0.4825956072082374,0.6477382666122846,0.09034968893248294,0.5598975693675816,0.3497527416999355,0.36483010749198763,0.6351698925080124,1675.6648128688457,1090.1400776720127,NaN,631.1554113164507
0,1.0,1.0,1.0,0.8,0.27,0.8,0.5384615384615384,0.2,0.5,0.5185185185185185,59.9478398918176,42.05782145130187,49.98584233140794,167.51536535231673,65.42524264415997,0.8,1.0,0.9444444444444444,4264.021511689293,NaN,2848.2966199942593,690.0116762725289,954.8261336828724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33860.00566854117,0.0,28194.782334940563,10211.168632372315,0.46854711740911015,0.0,0.39015303536370816,0.14129984722718172,0.03306878306878304,1.0,0.7692307692307693,0.4,0.25,0.6666666666666666,0.3258680190802164,0.6384641192889505,0.9226200970001607,0.357313305104108,0.5675852659663898,0.46464468011507243,0.1646120613334557,0.37074325855147194,0.37708728787656887,0.6229127121234311,979.4241411297711,1038.6250069379546,1155.464779216458,432.4855589081181
0,1.0,1.0,0.6666666666666666,1.0,0.27,0.4,0.5454545454545454,1.0,0.75,0.5555555555555556,12.281251284735742,19.853256091224964,24.33982432277471,22.14036776051729,17.719979612535205,1.0,0.7272727272727273,0.8571428571428571,NaN,NaN,1998.0913335896262,NaN,1031.9773570970142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44937.30169800504,0.0,17465.8768352005,9781.203319400558,0.6225349659399023,0.0,0.24196199215038264,0.13550304190971504,0.029982363315696627,0.6,0.8181818181818182,1.0,0.75,0.7407407407407407,0.7742560742187797,0.7618989398557507,0.6519419764443972,0.678160463606682,0.7420496123861636,0.21961238298563004,0.21040279447134272,0.5699848225430272,0.42679208189666773,0.5732079181033323,1731.967418922707,1072.9260546667117,1080.272409143671,651.4629099652158
